"id","name","price","stock","description","category","mainImageName","variantImages"
4676,"1406 NOVELLA","8999",80,"Nebim Kod: 24Y1081406","Diğer","",""
4677,"1442 NOVELLA","8999",120,"Nebim Kod: 24Y1081442","Diğer","",""
4678,"1448 NOVELLA","5999",80,"Nebim Kod: 24Y1081448","Diğer","",""
4679,"1465 NOVELLA","4999",60,"Nebim Kod: 24Y1081465","Diğer","",""
4680,"1503 NOVELLA","8999",80,"Nebim Kod: 24Y1081503","Diğer","",""
4681,"1523 NOVELLA","7999",120,"Nebim Kod: 24Y1081523","Diğer","",""
4682,"1536 NOVELLA","7999",80,"Nebim Kod: 24Y1081536","Diğer","",""
4683,"1544 NOVELLA","5999",120,"Nebim Kod: 24Y1081544","Diğer","",""
4684,"1556 NOVELLA","7999",120,"Nebim Kod: 24Y1081556","Diğer","",""
4685,"1579 NOVELLA","8999",40,"Nebim Kod: 24Y1081579","Diğer","",""
4686,"1580 NOVELLA","8999",80,"Nebim Kod: 24Y1081580","Diğer","",""
4687,"1585 NOVELLA","7999",80,"Nebim Kod: 24Y1081585","Diğer","",""
4688,"1588 NOVELLA","7999",80,"Nebim Kod: 24Y1081588","Diğer","",""
4689,"3472 MİARUJ","2399",80,"Nebim Kod: 24Y1123472","Diğer","",""
4690,"3473 MİARUJ","2499",40,"Nebim Kod: 24Y1123473","Diğer","",""
4691,"3475 MİARUJ","2399",80,"Nebim Kod: 24Y1123475","Diğer","",""
4692,"3480 MİARUJ","2499",40,"Nebim Kod: 24Y1123480","Diğer","",""
4693,"3484 MİARUJ","2499",40,"Nebim Kod: 24Y1123484","Diğer","",""
4694,"3490 MİARUJ","3999",40,"Nebim Kod: 24Y1123490","Diğer","",""
4695,"4590 MİARUJ","3499",80,"Nebim Kod: 24Y1124590","Diğer","",""
4696,"4597 MİARUJ","4999",40,"Nebim Kod: 24Y1124597","Diğer","",""
4697,"4601 MİARUJ","6699",40,"Nebim Kod: 24Y1124601","Diğer","",""
4698,"4603 MİARUJ","2999",40,"Nebim Kod: 24Y1124603","Diğer","",""
4699,"4604 MİARUJ","4999",80,"Nebim Kod: 24Y1124604","Diğer","",""
4700,"4610 MİARUJ","6699",40,"Nebim Kod: 24Y1124610","Diğer","",""
4701,"4627 MİARUJ","3999",40,"Nebim Kod: 24Y1124627","Diğer","",""
4702,"5279 MİARUJ","6299",30,"Nebim Kod: 24Y1125279","Diğer","",""
4703,"5280 MİARUJ","4999",30,"Nebim Kod: 24Y1125280","Diğer","",""
4704,"5287 MİARUJ","5499",30,"Nebim Kod: 24Y1125287","Diğer","",""
4705,"1058 ODRICA","17999",50,"Nebim Kod: 24Y1151058","Diğer","",""
4706,"1234 ODRICA","17999",40,"Nebim Kod: 24Y1151234","Diğer","",""
4707,"7472 ODRICA","17999",80,"Nebim Kod: 24Y1157472","Diğer","",""
4708,"7521 ODRICA","13999",40,"Nebim Kod: 24Y1157521","Diğer","",""
4709,"7549 ODRICA","17999",40,"Nebim Kod: 24Y1157549","Diğer","",""
4710,"7561 ODRICA","13999",80,"Nebim Kod: 24Y1157561","Diğer","",""
4711,"14426 ALLURE","11999",80,"Nebim Kod: 24Y11614426","Diğer","",""
4712,"14460 ALLURE","12999",120,"Nebim Kod: 24Y11614460","Diğer","",""
4713,"14497 ALLURE","17949",50,"Nebim Kod: 24Y11614497","Diğer","",""
4714,"4431 ALLURE","10999",90,"Nebim Kod: 24Y1164431","Diğer","",""
4715,"4441 ALLURE","14799",120,"Nebim Kod: 24Y1164441","Diğer","",""
4716,"4444 ALLURE","15199",150,"Nebim Kod: 24Y1164444","Diğer","",""
4717,"4445 ALLURE","12999",50,"Nebim Kod: 24Y1164445","Diğer","",""
4718,"4464 ALLURE","13999",50,"Nebim Kod: 24Y1164464","Diğer","",""
4719,"4465 ALLURE","20299",70,"Nebim Kod: 24Y1164465","Diğer","",""
4720,"4471 ALLURE","11999",120,"Nebim Kod: 24Y1164471","Diğer","",""
4721,"4472 ALLURE","12999",60,"Nebim Kod: 24Y1164472","Diğer","",""
4722,"4481 ALLURE","16999",120,"Nebim Kod: 24Y1164481","Diğer","",""
4723,"4490 ALLURE","19499",60,"Nebim Kod: 24Y1164490","Diğer","",""
4724,"4491 ALLURE","19499",60,"Nebim Kod: 24Y1164491","Diğer","",""
4725,"4497 ALLURE","18699",60,"Nebim Kod: 24Y1164497","Diğer","",""
4726,"4590 ALLURE","11999",40,"Nebim Kod: 24Y1164590","Diğer","",""
4727,"8008 ALLURE","6249",60,"Nebim Kod: 24Y1168008","Diğer","",""
4728,"8014 ALLURE","7799",80,"Nebim Kod: 24Y1168014","Diğer","",""
4729,"9026 ALLURE","14799",90,"Nebim Kod: 24Y1169026","Diğer","",""
4730,"9028 ALLURE","17149",40,"Nebim Kod: 24Y1169028","Diğer","",""
4731,"2252 LAGEZ","3139",30,"Nebim Kod: 24Y1172252","Diğer","",""
4732,"3084 LAGEZ","2259",30,"Nebim Kod: 24Y1173084","Diğer","",""
4733,"5008 LAGEZ","3869",30,"Nebim Kod: 24Y1175008","Diğer","",""
4734,"7069 LAGEZ","2179",140,"Nebim Kod: 24Y1177069","Diğer","",""
4735,"7122 LAGEZ","3399",30,"Nebim Kod: 24Y1177122","Diğer","",""
4736,"7244 LAGEZ","3629",30,"Nebim Kod: 24Y1177244","Diğer","",""
4737,"7252 LAGEZ","3229",30,"Nebim Kod: 24Y1177252","Diğer","",""
4738,"7261 LAGEZ","3869",30,"Nebim Kod: 24Y1177261","Diğer","",""
4739,"31003 TDE","3399",40,"Nebim Kod: 24Y11831003","Diğer","",""
4740,"31015 TDEE","3399",30,"Nebim Kod: 24Y11831015","Diğer","",""
4741,"32008 TDEE","3399",30,"Nebim Kod: 24Y11832008","Diğer","",""
4742,"33001 TDEE","3399",80,"Nebim Kod: 24Y11833001","Diğer","",""
4743,"33007 TDEE","2399",80,"Nebim Kod: 24Y11833007","Diğer","",""
4744,"33021 TDEE","2999",40,"Nebim Kod: 24Y11833021","Diğer","",""
4745,"34011 TDEE","2699",40,"Nebim Kod: 24Y11834011","Diğer","",""
4746,"34013 TDEE","6199",30,"Nebim Kod: 24Y11834013","Diğer","",""
4747,"34017 TDEE","5499",80,"Nebim Kod: 24Y11834017","Diğer","",""
4748,"34025 TDEE","2999",40,"Nebim Kod: 24Y11834025","Diğer","",""
4749,"34030 TDEE","6399",30,"Nebim Kod: 24Y11834030","Diğer","",""
4750,"34031 TDEE","3199",60,"Nebim Kod: 24Y11834031","Diğer","",""
4751,"35001 TDEE","3399",20,"Nebim Kod: 24Y11835001","Diğer","",""
4752,"36014 TDEE","6199",30,"Nebim Kod: 24Y11836014","Diğer","",""
4753,"36015 TDEE","5299",60,"Nebim Kod: 24Y11836015","Diğer","",""
4754,"37001 TDEE","4599",60,"Nebim Kod: 24Y11837001","Diğer","",""
4755,"37004 TDEE","5299",30,"Nebim Kod: 24Y11837004","Diğer","",""
4756,"1146 GEMKO","6049",60,"Nebim Kod: 24Y1191146","Diğer","",""
4757,"11596 GEMKO","2099",80,"Nebim Kod: 24Y11911596","Diğer","",""
4758,"1181 GEMKO","4749",30,"Nebim Kod: 24Y1191181","Diğer","",""
4759,"1219 GEMKO","3799",60,"Nebim Kod: 24Y1191219","Diğer","",""
4760,"1224 GEMKO","4749",60,"Nebim Kod: 24Y1191224","Diğer","",""
4761,"1233 GEMKO","2899",30,"Nebim Kod: 24Y1191233","Diğer","",""
4762,"1235 GEMKO","4749",30,"Nebim Kod: 24Y1191235","Diğer","",""
4763,"14186 GEMKO","2099",40,"Nebim Kod: 24Y11914186","Diğer","",""
4764,"17587 GEMKO","4449",30,"Nebim Kod: 24Y11917587","Diğer","",""
4765,"17685 GEMKO","4599",60,"Nebim Kod: 24Y11917685","Diğer","",""
4766,"17690 GEMKO","4449",30,"Nebim Kod: 24Y11917690","Diğer","",""
4767,"19308 GEMKO","3149",40,"Nebim Kod: 24Y11919308","Diğer","",""
4768,"19342 GEMKO","3549",30,"Nebim Kod: 24Y11919342","Diğer","",""
4769,"19391 GEMKO","3949",30,"Nebim Kod: 24Y11919391","Diğer","",""
4770,"19402 GEMKO","3399",40,"Nebim Kod: 24Y11919402","Diğer","",""
4771,"19404 GEMKO","3649",30,"Nebim Kod: 24Y11919404","Diğer","",""
4772,"19405 GEMKO","3799",60,"Nebim Kod: 24Y11919405","Diğer","",""
4773,"1102 BERRİN","4729",40,"Nebim Kod: 24Y1201102","Diğer","",""
4774,"1103 BERRİN","5059",40,"Nebim Kod: 24Y1201103","Diğer","",""
4775,"1107 BERRİN","5099",40,"Nebim Kod: 24Y1201107","Diğer","",""
4776,"1108 BERRİN","4839",40,"Nebim Kod: 24Y1201108","Diğer","",""
4777,"1118 BERRİN","4619",40,"Nebim Kod: 24Y1201118","Diğer","",""
4778,"1119 BERRİN","5489",40,"Nebim Kod: 24Y1201119","Diğer","",""
4779,"2102 BERRİN","2749",40,"Nebim Kod: 24Y1202102","Diğer","",""
4780,"2103 BERRİN","3519",40,"Nebim Kod: 24Y1202103","Diğer","",""
4781,"2104 BERRİN","3519",40,"Nebim Kod: 24Y1202104","Diğer","",""
4782,"2106 BERRİN","4069",30,"Nebim Kod: 24Y1202106","Diğer","",""
4783,"2107 BERRİN","3029",40,"Nebim Kod: 24Y1202107","Diğer","",""
4784,"2110 BERRİN","3299",80,"Nebim Kod: 24Y1202110","Diğer","",""
4785,"2116 BERRİN","2589",40,"Nebim Kod: 24Y1202116","Diğer","",""
4786,"2117 BERRİN","4179",40,"Nebim Kod: 24Y1202117","Diğer","",""
4787,"2118 BERRİN","4399",40,"Nebim Kod: 24Y1202118","Diğer","",""
4788,"2120 BERRİN","2999",40,"Nebim Kod: 24Y1202120","Diğer","",""
4789,"2123 BERRİN","3299",80,"Nebim Kod: 24Y1202123","Diğer","",""
4790,"2127 BERRİN","2999",40,"Nebim Kod: 24Y1202127","Diğer","",""
4791,"2133 BERRİN","2859",80,"Nebim Kod: 24Y1202133","Diğer","",""
4792,"3107 BERRİN","5059",80,"Nebim Kod: 24Y1203107","Diğer","",""
4793,"3111 BERRİN","3519",40,"Nebim Kod: 24Y1203111","Diğer","",""
4794,"3116 BERRİN","5499",30,"Nebim Kod: 24Y1203116","Diğer","",""
4795,"3117 BERRİN","3519",80,"Nebim Kod: 24Y1203117","Diğer","",""
4796,"4101 BERRİN","2399",80,"Nebim Kod: 24Y1204101","Diğer","",""
4797,"4104 BERRİN","2419",80,"Nebim Kod: 24Y1204104","Diğer","",""
4798,"4105 BERRİN","3739",30,"Nebim Kod: 24Y1204105","Diğer","",""
4799,"4110 BERRİN","2749",80,"Nebim Kod: 24Y1204110","Diğer","",""
4800,"4112 BERRİN","2419",40,"Nebim Kod: 24Y1204112","Diğer","",""
4801,"4113 BERRİN","2419",80,"Nebim Kod: 24Y1204113","Diğer","",""
4802,"4117 BERRİN","3299",80,"Nebim Kod: 24Y1204117","Diğer","",""
4803,"4121 BERRİN","2419",60,"Nebim Kod: 24Y1204121","Diğer","",""
4804,"4125 BERRİN","2859",80,"Nebim Kod: 24Y1204125","Diğer","",""
4805,"4130 BERRİN","2339",40,"Nebim Kod: 24Y1204130","Diğer","",""
4806,"4138 BERRİN","2749",30,"Nebim Kod: 24Y1204138","Diğer","",""
4807,"4141 BERRİN","2419",120,"Nebim Kod: 24Y1204141","Diğer","",""
4808,"4142 BERRİN","2419",40,"Nebim Kod: 24Y1204142","Diğer","",""
4809,"5101 BERRİN","3849",30,"Nebim Kod: 24Y1205101","Diğer","",""
4810,"5103 BERRİN","4839",60,"Nebim Kod: 24Y1205103","Diğer","",""
4811,"5104 BERRİN","2799",80,"Nebim Kod: 24Y1205104","Diğer","",""
4812,"5106 BERRİN","4729",40,"Nebim Kod: 24Y1205106","Diğer","",""
4813,"5108 BERRİN","5489",60,"Nebim Kod: 24Y1205108","Diğer","",""
4814,"5120 BERRİN","5489",80,"Nebim Kod: 24Y1205120","Diğer","",""
4815,"5129 BERRİN","6379",30,"Nebim Kod: 24Y1205129","Diğer","",""
4816,"5131 BERRİN","4289",30,"Nebim Kod: 24Y1205131","Diğer","",""
4817,"5133 BERRİN","5169",40,"Nebim Kod: 24Y1205133","Diğer","",""
4818,"5135 BERRİN","5279",60,"Nebim Kod: 24Y1205135","Diğer","",""
4819,"5136 BERRİN","4289",30,"Nebim Kod: 24Y1205136","Diğer","",""
4820,"5145 BERRİN","5279",60,"Nebim Kod: 24Y1205145","Diğer","",""
4821,"5146 BERRİN","3849",80,"Nebim Kod: 24Y1205146","Diğer","",""
4822,"5153 BERRİN","5279",40,"Nebim Kod: 24Y1205153","Diğer","",""
4823,"7103 BERRİN","3519",30,"Nebim Kod: 24Y1207103","Diğer","",""
4824,"7115 BERRİN","2419",80,"Nebim Kod: 24Y1207115","Diğer","",""
4825,"7116 BERRİN","2199",60,"Nebim Kod: 24Y1207116","Diğer","",""
4826,"7117 BERRİN","2199",60,"Nebim Kod: 24Y1207117","Diğer","",""
4827,"8107 BERRİN","4679",40,"Nebim Kod: 24Y1208107","Diğer","",""
4828,"1036 RETRO","5999",20,"Nebim Kod: 24Y1211036","Diğer","",""
4829,"1110 RETRO","3499",20,"Nebim Kod: 24Y1211110","Diğer","",""
4830,"1117 RETRO","6249",40,"Nebim Kod: 24Y1211117","Diğer","",""
4831,"1122 RETRO","6499",60,"Nebim Kod: 24Y1211122","Diğer","",""
4832,"2100 RETRO","2349",40,"Nebim Kod: 24Y1212100","Diğer","",""
4833,"2101 RETRO","2249",50,"Nebim Kod: 24Y1212101","Diğer","",""
4834,"2200 RETRO","2499",80,"Nebim Kod: 24Y1212200","Diğer","",""
4835,"4200 RETRO","3999",50,"Nebim Kod: 24Y1214200","Diğer","",""
4836,"4212 RETRO","5499",20,"Nebim Kod: 24Y1214212","Diğer","",""
4837,"4220 RETRO","5499",60,"Nebim Kod: 24Y1214220","Diğer","",""
4838,"4224 RETRO","4999",20,"Nebim Kod: 24Y1214224","Diğer","",""
4839,"4225 RETRO","4999",40,"Nebim Kod: 24Y1214225","Diğer","",""
4840,"4226 RETRO","4749",40,"Nebim Kod: 24Y1214226","Diğer","",""
4841,"4229 RETRO","4949",60,"Nebim Kod: 24Y1214229","Diğer","",""
4842,"7200 RETRO","4249",20,"Nebim Kod: 24Y1217200","Diğer","",""
4843,"8198 RETRO","2999",90,"Nebim Kod: 24Y1218198","Diğer","",""
4844,"8200 RETRO","3499",20,"Nebim Kod: 24Y1218200","Diğer","",""
4845,"8204 RETRO","3249",40,"Nebim Kod: 24Y1218204","Diğer","",""
4846,"8214 RETRO","3499",40,"Nebim Kod: 24Y1218214","Diğer","",""
4847,"8217 RETRO","2999",40,"Nebim Kod: 24Y1218217","Diğer","",""
4848,"8228 RETRO","5499",40,"Nebim Kod: 24Y1218228","Diğer","",""
4849,"8228-1 RETRO","4249",10,"Nebim Kod: 24Y1218228-1EKR38","Diğer","",""
4850,"8228-1 RETRO","4249",10,"Nebim Kod: 24Y1218228-1EKR40","Diğer","",""
4851,"8228-1 RETRO","4249",10,"Nebim Kod: 24Y1218228-1SYH38","Diğer","",""
4852,"8228-1 RETRO","4249",10,"Nebim Kod: 24Y1218228-1SYH40","Diğer","",""
4853,"8231 RETRO","3399",60,"Nebim Kod: 24Y1218231","Diğer","",""
4854,"8245 RETRO","3499",90,"Nebim Kod: 24Y1218245","Diğer","",""
4855,"8247 RETRO","4049",90,"Nebim Kod: 24Y1218247","Diğer","",""
4856,"8248 RETRO","3249",90,"Nebim Kod: 24Y1218248","Diğer","",""
4857,"9100 RETRO","3749",20,"Nebim Kod: 24Y1219100","Diğer","",""
4858,"9101 RETRO","5249",20,"Nebim Kod: 24Y1219101","Diğer","",""
4859,"24111 LEGENDA","8999",60,"Nebim Kod: 24Y12224111","Diğer","",""
4860,"24120 LEGENDE","8999",30,"Nebim Kod: 24Y12224120","Diğer","",""
4861,"24120B LEGENDE","8999",10,"Nebim Kod: 24Y12224120BSYH52","Diğer","",""
4862,"24120B LEGENDE","8999",10,"Nebim Kod: 24Y12224120BSYH54","Diğer","",""
4863,"24120B LEGENDE","8999",10,"Nebim Kod: 24Y12224120BSYH56","Diğer","",""
4864,"24182 LEGENDA","8999",60,"Nebim Kod: 24Y12224182","Diğer","",""
4865,"24200 LEGENDA","5999",30,"Nebim Kod: 24Y12224200","Diğer","",""
4866,"1116 MİARTE","2359",40,"Nebim Kod: 25K0021116","Diğer","",""
4867,"1117 MİARTE","2439",40,"Nebim Kod: 25K0021117","Diğer","",""
4868,"1119 MİARTE","3109",40,"Nebim Kod: 25K0021119","Diğer","",""
4869,"1122 MİARTE","2189",40,"Nebim Kod: 25K0021122","Diğer","",""
4870,"1134 MİARTE","3379",40,"Nebim Kod: 25K0021134","Diğer","",""
4871,"1136 MİARTE","2579",40,"Nebim Kod: 25K0021136","Diğer","",""
4872,"1142 MİARTE","2309",40,"Nebim Kod: 25K0021142","Diğer","",""
4873,"1146 MİARTE","2359",40,"Nebim Kod: 25K0021146","Diğer","",""
4874,"1150 MİARTE","2579",40,"Nebim Kod: 25K0021150","Diğer","",""
4875,"1152 MİARTE","2489",40,"Nebim Kod: 25K0021152","Diğer","",""
4876,"1155 MİARTE","2579",40,"Nebim Kod: 25K0021155","Diğer","",""
4877,"1156 MİARTE","3019",40,"Nebim Kod: 25K0021156","Diğer","",""
4878,"1163 MİARTE","3729",40,"Nebim Kod: 25K0021163","Diğer","",""
4879,"1166 MİARTE","2139",80,"Nebim Kod: 25K0021166","Diğer","",""
4880,"1167 MİARTE","2399",40,"Nebim Kod: 25K0021167","Diğer","",""
4881,"1174 MİARTE","2489",40,"Nebim Kod: 25K0021174","Diğer","",""
4882,"1175 MİARTE","2049",40,"Nebim Kod: 25K0021175","Diğer","",""
4883,"1186 MİARTE","2489",40,"Nebim Kod: 25K0021186","Diğer","",""
4884,"1191 MİARTE","2669",40,"Nebim Kod: 25K0021191","Diğer","",""
4885,"2120 MİARTE","2019",40,"Nebim Kod: 25K0022120","Diğer","",""
4886,"2125 MİARTE","2019",40,"Nebim Kod: 25K0022125","Diğer","",""
4887,"3063 MİARTE","2859",80,"Nebim Kod: 25K0023063","Diğer","",""
4888,"3065 MİARTE","5239",40,"Nebim Kod: 25K0023065","Diğer","",""
4889,"31041 MİARTE","2519",20,"Nebim Kod: 25K00231041","Diğer","",""
4890,"31042 MİARTE","2019",30,"Nebim Kod: 25K00231042","Diğer","",""
4891,"31044 MİARTE","2189",90,"Nebim Kod: 25K00231044","Diğer","",""
4892,"31045 MİARTE","2359",20,"Nebim Kod: 25K00231045","Diğer","",""
4893,"31050 MİARTE","2019",30,"Nebim Kod: 25K00231050","Diğer","",""
4894,"31051 MİARTE","3729",20,"Nebim Kod: 25K00231051","Diğer","",""
4895,"31052 MİARTE","3359",20,"Nebim Kod: 25K00231052","Diğer","",""
4896,"31054 MİARTE","2689",20,"Nebim Kod: 25K00231054","Diğer","",""
4897,"31055 MİARTE","2439",30,"Nebim Kod: 25K00231055","Diğer","",""
4898,"31057 MİARTE","2759",20,"Nebim Kod: 25K00231057","Diğer","",""
4899,"31066 MİARTE","1399",30,"Nebim Kod: 25K00231066","Diğer","",""
4900,"31067 MİARTE","1399",30,"Nebim Kod: 25K00231067","Diğer","",""
4901,"1167 MİARTE","2399",40,"Nebim Kod: 25K00231167","Diğer","",""
4902,"33018 MİARTE","3029",30,"Nebim Kod: 25K00233018","Diğer","",""
4903,"34043 MİARTE","2189",20,"Nebim Kod: 25K00234043","Diğer","",""
4904,"34044 MİARTE","1769",30,"Nebim Kod: 25K00234044","Diğer","",""
4905,"34046 MİARTE","2019",90,"Nebim Kod: 25K00234046","Diğer","",""
4906,"34047 MİARTE","1849",20,"Nebim Kod: 25K00234047","Diğer","",""
4907,"34049 MİARTE","2489",20,"Nebim Kod: 25K00234049","Diğer","",""
4908,"34051 MİARTE","2579",20,"Nebim Kod: 25K00234051","Diğer","",""
4909,"34052 MİARTE","1849",30,"Nebim Kod: 25K00234052","Diğer","",""
4910,"34054 MİARTE","2269",20,"Nebim Kod: 25K00234054","Diğer","",""
4911,"34055 MİARTE","1849",30,"Nebim Kod: 25K00234055","Diğer","",""
4912,"34057 MİARTE","1869",20,"Nebim Kod: 25K00234057","Diğer","",""
4913,"36016 MİARTE","2099",20,"Nebim Kod: 25K00236016","Diğer","",""
4914,"37027 MİARTE","3699",20,"Nebim Kod: 25K00237027","Diğer","",""
4915,"37028 MİARTE","5399",20,"Nebim Kod: 25K00237028","Diğer","",""
4916,"37030 MİARTE","3909",20,"Nebim Kod: 25K00237030","Diğer","",""
4917,"5101 MİARTE","2019",40,"Nebim Kod: 25K0025101","Diğer","",""
4918,"5110 MİARTE","2849",40,"Nebim Kod: 25K0025110","Diğer","",""
4919,"5111 MİARTE","2139",40,"Nebim Kod: 25K0025111","Diğer","",""
4920,"5112 MİARTE","2019",40,"Nebim Kod: 25K0025112","Diğer","",""
4921,"5114 MİARTE","2399",40,"Nebim Kod: 25K0025114","Diğer","",""
4922,"5115 MİARTE","2019",40,"Nebim Kod: 25K0025115","Diğer","",""
4923,"5117 MİARTE","2359",40,"Nebim Kod: 25K0025117","Diğer","",""
4924,"5120 MİARTE","2019",40,"Nebim Kod: 25K0025120","Diğer","",""
4925,"5121 MİARTE","2219",40,"Nebim Kod: 25K0025121","Diğer","",""
4926,"5122 MİARTE","2439",40,"Nebim Kod: 25K0025122","Diğer","",""
4927,"5125 MİARTE","2019",40,"Nebim Kod: 25K0025125","Diğer","",""
4928,"5128 MİARTE","2579",40,"Nebim Kod: 25K0025128","Diğer","",""
4929,"5129 MİARTE","2579",40,"Nebim Kod: 25K0025129","Diğer","",""
4930,"5133 MİARTE","2579",40,"Nebim Kod: 25K0025133","Diğer","",""
4931,"5137 MİARTE","2669",40,"Nebim Kod: 25K0025137","Diğer","",""
4932,"5142 MİARTE","1779",40,"Nebim Kod: 25K0025142","Diğer","",""
4933,"5145 MİARTE","1599",40,"Nebim Kod: 25K0025145","Diğer","",""
4934,"5147 MİARTE","1869",40,"Nebim Kod: 25K0025147","Diğer","",""
4935,"5155 MİARTE","2019",40,"Nebim Kod: 25K0025155","Diğer","",""
4936,"5162 MİARTE","2019",40,"Nebim Kod: 25K0025162","Diğer","",""
4937,"7014 MİARTE","1849",40,"Nebim Kod: 25K0027014","Diğer","",""
4938,"7015 MİARTE","2859",40,"Nebim Kod: 25K0027015","Diğer","",""
4939,"7016 MİARTE","2849",40,"Nebim Kod: 25K0027016","Diğer","",""
4940,"7017 MİARTE","2859",40,"Nebim Kod: 25K0027017","Diğer","",""
4941,"7018 MİARTE","2189",40,"Nebim Kod: 25K0027018","Diğer","",""
4942,"7022 MİARTE","2929",40,"Nebim Kod: 25K0027022","Diğer","",""
4943,"7023 MİARTE","3199",40,"Nebim Kod: 25K0027023","Diğer","",""
4944,"7024 MİARTE","2309",40,"Nebim Kod: 25K0027024","Diğer","",""
4945,"7025 MİARTE","1959",40,"Nebim Kod: 25K0027025","Diğer","",""
4946,"8053 MİARTE","3909",40,"Nebim Kod: 25K0028053","Diğer","",""
4947,"8056 MİARTE","3469",40,"Nebim Kod: 25K0028056","Diğer","",""
4948,"8061 MİARTE","3279",40,"Nebim Kod: 25K0028061","Diğer","",""
4949,"8062 MİARTE","3279",40,"Nebim Kod: 25K0028062","Diğer","",""
4950,"8064 MİARTE","4119",120,"Nebim Kod: 25K0028064","Diğer","",""
4951,"8066 MİARTE","3529",80,"Nebim Kod: 25K0028066","Diğer","",""
4952,"8067 MİARTE","3019",40,"Nebim Kod: 25K0028067","Diğer","",""
4953,"8069 MİARTE","3279",40,"Nebim Kod: 25K0028069","Diğer","",""
4954,"8072 MİARTE","3529",40,"Nebim Kod: 25K0028072","Diğer","",""
4955,"8073 MİARTE","4999",40,"Nebim Kod: 25K0028073","Diğer","",""
4956,"8074 MİARTE","3279",40,"Nebim Kod: 25K0028074","Diğer","",""
4957,"8077 MİARTE","3469",40,"Nebim Kod: 25K0028077","Diğer","",""
4958,"8079 MİARTE","3469",40,"Nebim Kod: 25K0028079","Diğer","",""
4959,"8085 MİARTE","3019",40,"Nebim Kod: 25K0028085","Diğer","",""
4960,"8086 MİARTE","3469",40,"Nebim Kod: 25K0028086","Diğer","",""
4961,"8087 MİARTE","3379",40,"Nebim Kod: 25K0028087","Diğer","",""
4962,"8089 MİARTE","3199",40,"Nebim Kod: 25K0028089","Diğer","",""
4963,"8090 MİARTE","3469",40,"Nebim Kod: 25K0028090","Diğer","",""
4964,"1101 ALİNÇE","6999",360,"Nebim Kod: 25K0181101","Diğer","",""
4965,"2302 ALİNCE","3499",120,"Nebim Kod: 25K0182302","Diğer","",""
4966,"2303 ALİNCE","3399",80,"Nebim Kod: 25K0182303","Diğer","",""
4967,"2304 ALİNÇE","4099",120,"Nebim Kod: 25K0182304","Diğer","",""
4968,"2305 ALİNCE","3399",120,"Nebim Kod: 25K0182305","Diğer","",""
4969,"2306 ALİNCE","2999",120,"Nebim Kod: 25K0182306","Diğer","",""
4970,"2308 ALİNCE","3599",80,"Nebim Kod: 25K0182308","Diğer","",""
4971,"2318 ALİNÇE","3499",80,"Nebim Kod: 25K0182318","Diğer","",""
4972,"2319 ALİNCE","3499",120,"Nebim Kod: 25K0182319","Diğer","",""
4973,"2325 ALİNCE","3399",80,"Nebim Kod: 25K0182325","Diğer","",""
4974,"2326 ALİNÇE","2299",120,"Nebim Kod: 25K0182326","Diğer","",""
4975,"2327 ALİNCE","4099",120,"Nebim Kod: 25K0182327","Diğer","",""
4976,"2329 ALİNCE","3599",40,"Nebim Kod: 25K0182329","Diğer","",""
4977,"2330 ALİNCE","3849",40,"Nebim Kod: 25K0182330","Diğer","",""
4978,"2331 ALİNCE","3099",40,"Nebim Kod: 25K0182331","Diğer","",""
4979,"2334 ALİNÇE","3499",40,"Nebim Kod: 25K0182334","Diğer","",""
4980,"2335 ALİNÇE","3499",80,"Nebim Kod: 25K0182335","Diğer","",""
4981,"2336 ALİNÇE","4099",40,"Nebim Kod: 25K0182336","Diğer","",""
4982,"2424 ALİNÇE","6899",80,"Nebim Kod: 25K0182424","Diğer","",""
4983,"2436 ALİNÇE","8399",80,"Nebim Kod: 25K0182436","Diğer","",""
4984,"3052 ALİNCE","4099",40,"Nebim Kod: 25K0183052","Diğer","",""
4985,"3054 ALİNCE","4099",80,"Nebim Kod: 25K0183054","Diğer","",""
4986,"3055 ALİNÇE","3499",40,"Nebim Kod: 25K0183055","Diğer","",""
4987,"8203 ALİNÇE","3499",120,"Nebim Kod: 25K0188203","Diğer","",""
4988,"8205 ALİNÇE","4099",100,"Nebim Kod: 25K0188205","Diğer","",""
4989,"8206 ALİNÇE","3499",70,"Nebim Kod: 25K0188206","Diğer","",""
4990,"8208 ALİNÇE","3499",50,"Nebim Kod: 25K0188208","Diğer","",""
4991,"8210 ALİNÇE","2499",60,"Nebim Kod: 25K0188210","Diğer","",""
4992,"8211 ALİNÇE","2499",60,"Nebim Kod: 25K0188211","Diğer","",""
4993,"8213 ALİNÇE","3499",40,"Nebim Kod: 25K0188213","Diğer","",""
4994,"8217 ALİNÇE","4099",80,"Nebim Kod: 25K0188217","Diğer","",""
4995,"1300 MİANOTTE","5799",40,"Nebim Kod: 25K0461300","Diğer","",""
4996,"1301 MİANOTTE","4999",120,"Nebim Kod: 25K0461301","Diğer","",""
4997,"1302 MİANOTTE","6129",40,"Nebim Kod: 25K0461302","Diğer","",""
4998,"1304 MİANOTTE","7909",40,"Nebim Kod: 25K0461304","Diğer","",""
4999,"1305 MİANOTTE","6129",80,"Nebim Kod: 25K0461305","Diğer","",""
5000,"1306 MİANOTTE","6129",40,"Nebim Kod: 25K0461306","Diğer","",""
